日経会社コード,企業名称,決算期,決算種別,連結基準,決算月数,上場場部：コード,日経業種：コード,有形固定資産,資産合計,売上高・営業収益［累計］,法人税等［累計］,法人税等調整額／繰延税金費用［累計］,支払利息・割引料［累計］,親会社株主に帰属する当期純利益（連結）／当期利益（単独）［累計］,【販管費】人件費・福利厚生費［累計］,【販管費】賃借料［累計］,期末従業員数,営業利益［累計］,受取利息・配当金［累計］,持分法を適用した場合の投資損益［累計］,株主資本,評価・換算差額等／累積その他の包括利益,受取手形・売掛金及び契約資産／売掛金及びその他の短期債権,棚卸資産,売上原価・営業原価［累計］
0030912,ベネフィット・ワン,2016/03,10,1,12,11,271704,1604,22002,26053,1633,-48,,2737,2452,228,727,4355,45,-50,11614,239,4556,567,15812
0030912,ベネフィット・ワン,2017/03,10,1,12,11,271704,1667,26779,29478,1928,-50,6,3855,2501,164,730,5852,41,-89,14107,575,4456,994,17450
0030912,ベネフィット・ワン,2018/03,10,1,12,11,271704,1564,30235,32089,2044,-31,5,4190,2517,213,692,6212,52,-16,16406,662,4582,1338,19505
0030912,ベネフィット・ワン,2019/03,10,1,12,11,271704,1532,34774,34461,2463,-30,6,5176,2619,144,676,7641,45,7,19268,602,5675,1112,20693
0030912,ベネフィット・ワン,2020/03,10,1,12,11,271704,1451,29926,37271,2597,-66,6,5641,2736,148,704,8394,50,14,15974,592,6187,1110,22469
0030912,ベネフィット・ワン,2021/03,10,1,12,11,271704,1310,36171,37841,3086,-36,5,6766,3002,157,860,9774,55,-2,18753,1112,6837,1324,21418
0030912,ベネフィット・ワン,2022/03,10,1,12,11,271704,1308,58047,38362,3898,-357,27,8949,3431,202,1108,12770,54,-14,22932,1980,6303,1946,17633
0030912,ベネフィット・ワン,2023/03,10,1,12,11,271704,1583,53981,42376,3634,-94,56,7655,4082,353,1111,10484,56,-2,23371,1459,7674,1519,19876
0030916,エムスリー,2010/03,10,1,12,11,271704,134,15266,11811,2153,-83,,1938,1149,,259,4803,20,,10731,164,2207,123,3312
0030916,エムスリー,2011/03,10,1,12,11,271704,145,17786,14646,2480,-112,,3486,1449,,332,6031,16,,13243,64,2581,210,3826
0030916,エムスリー,2012/03,10,1,12,11,271704,289,23017,19040,3085,-117,,4492,2191,,540,7648,25,,16592,320,3609,141,4781
0030916,エムスリー,2013/03,10,1,12,11,271704,400,30853,26007,3651,-162,,5598,3175,,1097,9294,22,38,20980,1266,5222,464,7609
0030916,エムスリー,2014/03,10,3,12,11,271704,565,49496,36759,5049,64,5,8415,5281,404,2270,13738,24,165,,2037,7577,477,11910
0030916,エムスリー,2015/03,10,3,12,11,271704,830,60126,51346,5747,70,8,9759,8010,600,2679,16061,27,38,,2930,10299,427,20499
0030916,エムスリー,2016/03,10,3,12,11,271704,1028,73642,64660,6458,37,4,12508,10066,855,3556,20022,24,71,,2617,14163,426,26970
0030916,エムスリー,2017/03,10,3,12,11,271704,1262,95546,78143,8021,136,4,16004,11783,1281,4370,25050,13,229,,1636,18454,740,32103
0030916,エムスリー,2018/03,10,3,12,11,271704,1553,116441,94471,8247,-780,,18127,15127,1615,5165,27486,34,30,,515,24902,1351,40722
0030916,エムスリー,2019/03,10,3,12,11,271704,1563,137306,113059,9595,561,11,19577,20806,2084,6024,30800,35,85,,653,28314,1502,49216
0030916,エムスリー,2020/03,10,3,12,11,271704,9774,221839,130973,10457,-1532,38,21635,20347,567,7127,34337,191,-110,,-1080,33617,1557,58086
0030916,エムスリー,2021/03,10,3,12,11,271704,12198,273123,169198,17066,-1599,48,37822,22329,185,8249,57972,404,-28,,1448,43676,1652,65798
0030916,エムスリー,2022/03,10,3,12,11,271704,12540,345981,208159,30078,9221,51,63845,26505,279,9384,95141,584,-2430,,6131,50879,1846,84891
0030916,エムスリー,2023/03,10,3,12,11,271704,19034,400645,230818,22336,-43,68,49028,31692,532,10533,71983,1106,1471,,17180,50537,1975,95632
0030920,日本調剤,2010/03,10,1,12,11,245444,24542,64678,98260,1503,-200,496,1404,2406,1352,1881,3549,2,,11487,-82,11862,5337,81976
0030920,日本調剤,2011/03,10,1,12,11,245444,25465,72701,112128,2044,-120,522,1821,2620,1450,2112,4784,1,,12856,-76,10893,8831,92946
0030920,日本調剤,2012/03,10,1,12,11,245444,30796,86615,130041,2732,-63,574,2085,2822,1729,2304,5464,2,,14562,153,12868,8879,108003
0030920,日本調剤,2013/03,10,1,12,11,245444,32459,95140,139466,2424,-274,589,184,3292,2070,2488,3245,1,,14353,349,13645,12405,117972
0030920,日本調剤,2014/03,10,1,12,11,245444,42123,117295,165347,2105,-41,718,1901,3609,2246,3009,4744,2,,15845,3,18665,16396,139723
0030920,日本調剤,2015/03,10,1,12,11,245444,48819,130141,181844,2752,47,811,2778,3848,2190,3283,6647,3,,17515,119,21413,21066,149915
0030920,日本調剤,2016/03,10,1,12,11,245444,51997,157609,219239,3352,-368,790,6329,4234,2061,3435,10489,6,,32507,-34,26810,22016,180171
0030920,日本調剤,2017/03,10,1,12,11,245444,68513,178347,223468,3188,164,687,4638,4700,1951,3781,8519,1,,36345,101,27643,29514,184210
0030920,日本調剤,2018/03,10,1,12,11,245444,75662,186569,241274,3940,-331,635,6104,5087,2020,4075,10587,,,41648,-144,21230,28224,197437
0030920,日本調剤,2019/03,10,1,12,11,245444,69806,178677,245687,2984,-324,525,3790,5424,2237,4383,6733,,,41196,-127,17848,29465,203711
0030920,日本調剤,2020/03,10,1,12,11,245444,66082,185551,268520,5186,-357,364,6697,5717,2519,4904,7593,,,47143,-70,21848,29960,222147
0030920,日本調剤,2021/03,10,1,12,11,245444,64785,186262,278951,2945,-273,314,3538,6143,2216,5221,8106,,,49931,-63,21961,30726,229577
0030920,日本調剤,2022/03,10,1,12,11,245444,64025,178753,299392,2511,-473,295,3705,6653,2367,5552,6589,,,52887,-10,20907,31085,246969
0030920,日本調剤,2023/03,10,1,12,11,245444,61435,185297,313318,3384,-608,266,4458,6955,2243,5689,7586,,,56495,-12,21753,36179,259674
0030926,ヒューマンホールディングス,2010/03,10,1,12,12,271704,2536,24095,59559,-25,-160,77,1079,6383,,1761,1852,4,,4015,-1,5963,223,44306
0030926,ヒューマンホールディングス,2011/03,10,1,12,12,271704,2561,22203,48792,457,305,63,256,5501,,1831,1005,3,,4135,2,5146,337,35694
0030926,ヒューマンホールディングス,2012/03,10,1,12,12,271704,2592,22895,48048,147,-74,45,554,5595,,1899,985,18,,4611,7,5305,252,35009
0030926,ヒューマンホールディングス,2013/03,10,1,12,12,271704,2633,24146,52041,429,-53,30,825,6155,,2071,1126,2,,5325,-23,6015,333,37931
0030926,ヒューマンホールディングス,2014/03,10,1,12,12,271704,2750,27608,56659,-17,-392,26,1243,6730,,2228,1143,1,,6395,11,7111,339,40943
0030926,ヒューマンホールディングス,2015/03,10,1,12,12,271704,2887,30882,62593,932,199,25,1142,7519,,2601,2062,15,,7307,6,7761,430,44819
0030926,ヒューマンホールディングス,2016/03,10,1,12,12,271704,3019,31960,69078,845,164,19,1063,8143,,2806,1883,4,,8099,-1,8273,423,49890
0030926,ヒューマンホールディングス,2017/03,10,1,12,12,271704,3393,34857,74416,727,-42,17,1002,8730,,3150,1847,7,,8849,-5,8830,571,53945
0030926,ヒューマンホールディングス,2018/03,10,1,12,12,271704,3504,37638,78763,795,36,15,1131,9473,,3459,1895,9,,9779,-5,9148,539,56934
0030926,ヒューマンホールディングス,2019/03,10,1,12,12,271704,3366,40311,84313,825,-68,14,1217,10024,,3786,2111,11,,10725,-6,9502,633,61173
0030926,ヒューマンホールディングス,2020/03,10,1,12,12,271704,3206,40154,85989,981,-13,13,848,10293,,4165,2002,11,,11329,-5,9766,670,62529
0030926,ヒューマンホールディングス,2021/03,10,1,12,12,271704,3226,43187,85811,1367,-58,17,1439,10083,,4132,2702,9,,12471,-18,10325,700,62950
0030926,ヒューマンホールディングス,2022/03,10,1,12,12,271704,3226,46320,86292,1015,-20,20,1646,9696,,4052,2474,9,,13653,-27,10483,730,64490
0030926,ヒューマンホールディングス,2023/03,10,1,12,12,271704,3009,48694,91574,927,22,29,1452,9945,,4290,2253,11,,14712,4,11073,865,68796
0030932,セガサミーホールディングス,2010/03,10,1,12,11,121210,59030,423161,384679,5627,2559,803,20269,16059,,6236,36712,965,,259468,-23222,67027,36772,245811
0030932,セガサミーホールディングス,2011/03,10,1,12,11,121210,57140,458624,396732,13320,-14140,835,41510,15772,,6000,68750,774,,289077,-13883,56468,36372,230677
0030932,セガサミーホールディングス,2012/03,10,1,12,11,121210,78173,497451,395502,20522,7465,709,21820,16306,,6700,58384,881,,298456,-5350,73554,34559,233839
0030932,セガサミーホールディングス,2013/03,10,1,12,11,121210,87060,528504,321407,-8163,-12201,975,33460,16593,,7008,19073,1259,15,307673,8078,63886,42554,204468
0030932,セガサミーホールディングス,2014/03,10,1,12,11,121210,102162,542936,378011,16230,8098,974,30721,17659,,7472,38533,1258,-257,330977,12322,48108,35929,230040
0030932,セガサミーホールディングス,2015/03,10,1,12,11,121210,100272,528659,366813,12388,6904,968,-11375,19102,,7888,17495,1289,26,298604,18726,38526,29236,231441
0030932,セガサミーホールディングス,2016/03,10,1,12,11,121210,101080,532957,347981,6395,2354,923,5369,19475,,7606,17617,1386,-338,288105,6628,55612,34476,220609
0030932,セガサミーホールディングス,2017/03,10,1,12,11,121210,81609,521599,366939,5667,-686,949,27607,18841,,7639,29527,1266,-1457,300345,7419,44500,47440,231261
0030932,セガサミーホールディングス,2018/03,10,1,12,11,121210,78145,473467,323664,3045,503,712,8930,18323,,7726,17720,1313,-4368,299691,8259,29339,40573,202930
0030932,セガサミーホールディングス,2019/03,10,1,12,11,121210,84017,464654,331648,4257,658,532,2642,18563,,7993,13079,733,-3859,294816,7832,39208,50020,211199
0030932,セガサミーホールディングス,2020/03,10,1,12,11,121210,86649,458268,366594,13131,7817,475,13775,21274,,8798,27643,682,-2805,301296,-7193,40408,47007,230092
0030932,セガサミーホールディングス,2021/03,10,1,12,11,121210,61617,421599,277748,-11722,-12200,470,1274,21003,,7535,6553,492,-5662,294991,-4231,38175,52911,176973
0030932,セガサミーホールディングス,2022/03,10,1,12,11,121210,60358,435492,320949,903,-1086,301,37027,19703,,7760,32042,610,-2778,294440,-2028,38951,67525,193081
0030932,セガサミーホールディングス,2023/03,10,1,12,11,121210,60482,501566,389635,1136,-3000,321,45938,22474,,8219,46789,949,-520,326755,4099,53370,89461,231568
0030943,ツカダ・グローバルホールディン,2010/12,10,1,12,11,271704,20932,40891,38444,3034,-384,316,3774,1288,466,1063,7221,55,,16046,-214,317,476,24295
0030943,ツカダ・グローバルホールディン,2011/12,10,1,12,11,271704,22358,47382,41741,3051,-57,352,2670,1542,424,1230,6395,46,,18056,-230,273,359,27496
0030943,ツカダ・グローバルホールディン,2012/12,10,1,12,11,271704,22224,48381,44494,3054,-270,308,3270,1733,355,1280,6519,59,,20836,-21,333,366,28955
0030943,ツカダ・グローバルホールディン,2013/12,10,1,12,11,271704,21460,53968,47426,2895,-62,252,4236,2027,429,1369,6856,136,,24461,206,476,376,30646
0030943,ツカダ・グローバルホールディン,2014/12,10,1,12,11,271704,28109,67269,51691,2070,-407,210,4294,2339,587,1622,6406,212,,28256,454,871,520,33791
0030943,ツカダ・グローバルホールディン,2015/12,10,1,12,11,271704,39154,80327,53804,1411,-463,228,3880,2514,709,1721,5392,140,,31648,158,879,602,35756
0030943,ツカダ・グローバルホールディン,2016/12,10,1,12,11,271704,47338,84752,55365,1439,-146,240,1951,2599,565,1841,3515,75,,32304,313,966,620,38125
0030943,ツカダ・グローバルホールディン,2017/12,10,1,12,11,271704,48173,84447,57253,1699,-174,212,2203,2798,649,2083,4268,68,,34030,178,1108,675,38713
0030943,ツカダ・グローバルホールディン,2018/12,10,1,12,11,271704,44610,90841,60197,1942,-275,233,2424,2921,792,2167,5249,37,,36063,-514,1281,617,40598
0030943,ツカダ・グローバルホールディン,2019/12,10,1,12,11,271704,43520,99343,61121,2587,202,422,2565,3110,800,2241,6383,113,-47,38151,-747,1259,646,40014
0030943,ツカダ・グローバルホールディン,2020/12,10,1,12,11,271704,49811,99814,27114,-2070,-2103,428,-10628,3492,864,2354,-11476,147,-81,27284,-1018,816,588,25757
0030943,ツカダ・グローバルホールディン,2021/12,10,1,12,11,271704,45847,90901,33429,-944,-1170,457,-6137,3143,629,2082,-6391,118,-178,21146,-694,1000,563,27257
0030943,ツカダ・グローバルホールディン,2022/12,10,1,12,11,271704,41131,87472,51699,2330,1377,486,1498,3172,707,2041,2976,37,-93,22353,513,1479,547,34220
0030966,ケアサービス,2010/03,10,0,12,12,271704,379,2183,5505,159,-24,21,184,191,29,600,357,,,608,,867,2,4563
0030966,ケアサービス,2011/03,10,0,12,12,271704,373,2498,6088,129,-2,21,147,230,27,635,320,,,734,,922,4,5074
0030966,ケアサービス,2012/03,10,0,12,12,271704,360,2891,6581,148,-22,17,138,293,29,670,363,1,,852,,1001,3,5385
0030966,ケアサービス,2013/03,10,0,12,12,271704,357,3118,6912,186,-26,11,244,283,29,673,393,,,1076,,1051,3,5777
0030966,ケアサービス,2014/03,10,0,12,12,271704,338,3193,7342,102,16,7,117,275,,715,224,,,1116,,1093,4,6284
0030966,ケアサービス,2015/03,10,0,12,12,271704,396,2839,7623,57,,6,40,267,,782,118,,,1125,,1162,5,6723
0030966,ケアサービス,2016/03,10,1,12,12,271704,316,2887,8299,106,5,4,146,298,,857,242,,,1223,-2,1268,,7213
0030966,ケアサービス,2017/03,10,1,12,12,271704,291,2811,8435,108,,3,156,337,,925,234,,,1325,-3,1269,,7299
0030966,ケアサービス,2018/03,10,1,12,12,271704,294,2973,8611,112,-2,2,118,358,,916,235,,,1418,-7,1295,,7457
0030966,ケアサービス,2019/03,10,1,12,12,271704,248,3108,8906,80,-42,1,94,380,,949,225,,,1487,-7,1337,,7730
0030966,ケアサービス,2020/03,10,1,12,12,271704,248,3213,9055,81,19,1,242,378,,973,122,,,1704,-7,1313,,7963
0030966,ケアサービス,2021/03,10,1,12,12,271704,269,3220,8686,141,4,3,190,344,,998,304,,,1868,-11,1344,,7545
0030966,ケアサービス,2022/03,10,1,12,12,271704,378,3239,8965,134,-7,2,192,318,,1014,306,,,2028,-10,1337,,7800
0030966,ケアサービス,2023/03,10,1,12,12,271704,337,3510,9237,180,-27,3,323,274,,1039,431,,,2314,2,1411,,7982
0030971,アウトソーシング,2010/12,10,1,12,11,271704,2075,10707,28386,711,-23,39,760,1801,447,7850,1173,4,,3323,2,4182,78,22378
0030971,アウトソーシング,2011/12,10,1,12,11,271704,2046,11921,32397,352,47,26,194,2070,511,11394,563,4,,3445,-4,4900,139,25658
0030971,アウトソーシング,2012/12,10,1,12,11,271704,2008,13866,42090,311,69,37,641,2635,800,12886,1000,11,,4008,78,5232,132,33618
0030971,アウトソーシング,2013/12,10,1,12,11,271704,1953,20343,47384,378,-11,49,1122,2850,892,16572,1202,24,2,4945,382,6529,578,38102
0030971,アウトソーシング,2014/12,10,1,12,11,271704,2415,24132,59421,718,-91,62,1316,3504,959,21826,2010,87,-1,6219,663,8257,823,47457
0030971,アウトソーシング,2015/12,10,3,12,11,271704,5031,42648,80871,1082,-338,348,1752,6587,931,31320,3111,89,,,-185,13373,501,64581
0030971,アウトソーシング,2016/12,10,3,12,11,271704,4994,90355,134283,1491,-522,583,3037,10634,1345,45408,5563,57,,,-1236,21006,808,106519
0030971,アウトソーシング,2017/12,10,3,12,11,271704,6922,124645,230172,3466,-363,878,6180,18227,2245,63642,11360,53,,,741,34390,1373,184356
0030971,アウトソーシング,2018/12,10,3,12,11,271704,10249,186141,311311,4253,-515,1105,7480,25244,3312,83154,14591,66,,,-2096,52259,1509,248911
0030971,アウトソーシング,2019/12,10,3,12,11,271704,27481,239485,360874,3878,-1722,1547,7330,31528,914,86020,13798,180,60,,-2641,55410,1547,290617
0030971,アウトソーシング,2020/12,10,3,12,11,271704,27223,302901,365135,5074,-1451,1533,1910,32143,767,93028,13282,80,73,,-1187,58810,1743,294761
0030971,アウトソーシング,2021/12,10,3,12,11,271704,32973,351939,569325,9724,-546,2203,664,48520,1157,121153,23925,107,97,,4052,92692,2657,462236
0030971,アウトソーシング,2022/12,10,3,12,11,271704,40229,399403,689777,7065,-2123,2528,10207,59110,1373,129487,21987,151,102,,9666,110959,2205,565268
0030973,ＦＪネクストホールディングス,2010/03,10,1,12,11,253522,1034,27569,24720,484,261,119,-1245,1702,,300,-841,8,,15630,-20,452,16033,21009
0030973,ＦＪネクストホールディングス,2011/03,10,1,12,11,253522,978,30110,23513,742,-446,147,677,1829,,303,1562,8,,16151,-17,453,19693,17425
0030973,ＦＪネクストホールディングス,2012/03,10,1,12,11,253522,967,31804,30545,1931,-72,128,2136,1921,,318,4212,8,,18132,2,665,16336,21309
0030973,ＦＪネクストホールディングス,2013/03,10,1,12,11,253522,1030,32443,31153,1608,30,88,2203,1977,,337,3897,6,,20087,22,1213,16066,21881
0030973,ＦＪネクストホールディングス,2014/03,10,1,12,11,253522,1020,39827,40500,2016,112,63,3885,2058,,339,5938,11,,25518,16,1466,20977,28881
0030973,ＦＪネクストホールディングス,2015/03,10,1,12,11,253522,1473,44356,40151,1794,189,66,2916,2213,,371,4638,7,,27680,28,2044,28311,29514
0030973,ＦＪネクストホールディングス,2016/03,10,1,12,11,253522,1392,51387,51955,2462,101,64,4151,2316,,405,6593,5,,31390,14,3433,31087,38802
0030973,ＦＪネクストホールディングス,2017/03,10,1,12,11,253522,1316,58631,61416,2629,-158,52,5474,2858,,448,8015,4,,35789,15,3344,36153,45650
0030973,ＦＪネクストホールディングス,2018/03,10,1,12,11,253522,1242,63432,67008,2536,-78,47,4689,3080,,482,7238,3,,39330,13,2919,42529,51118
0030973,ＦＪネクストホールディングス,2019/03,10,1,12,11,253522,1204,72686,81516,3548,-105,45,6538,3308,,490,10093,2,,44953,-11,3543,52170,62347
0030973,ＦＪネクストホールディングス,2020/03,10,1,12,11,253522,1532,86719,84840,3591,-36,59,6732,3536,,521,10412,3,,50313,,4743,55749,64672
0030973,ＦＪネクストホールディングス,2021/03,10,1,12,11,253522,9882,84375,72988,2351,-45,98,4983,3354,,548,7351,3,,53858,11,5739,42667,55769
0030973,ＦＪネクストホールディングス,2022/03,10,1,12,11,253522,10910,82659,82258,2751,-80,82,6338,3723,,558,9095,5,,58910,7,2175,30320,62518
0030973,ＦＪネクストホールディングス,2023/03,10,1,12,11,253522,11089,88938,84688,2627,18,44,5621,3798,,564,8250,7,,62962,60,4067,37657,65840
0030975,三浦工業,2010/03,10,1,12,11,121204,27465,98416,66354,2533,-556,,3274,7931,1962,3518,4795,313,,81812,-1269,18518,7562,38454
0030975,三浦工業,2011/03,10,1,12,11,121204,27274,98071,67904,2267,-434,,3065,7906,,3791,5097,278,,83034,-1614,18387,8835,40308
0030975,三浦工業,2012/03,10,1,12,11,121204,28315,102627,74593,3182,-421,,3577,8312,,3893,6012,284,,84622,-2003,21599,9118,44830
0030975,三浦工業,2013/03,10,1,12,11,121204,32034,105941,78157,3552,106,,5187,8539,,4086,7441,292,,86312,-349,21692,9650,45949
0030975,三浦工業,2014/03,10,1,12,11,121204,35126,117498,85535,3832,-261,,6288,9242,,4205,8965,296,,91132,903,23993,11211,49939
0030975,三浦工業,2015/03,10,1,12,11,121204,39275,129525,90424,3094,87,,7464,9584,,4409,9011,303,,98883,4108,25094,13013,53380
0030975,三浦工業,2016/03,10,1,12,11,121204,39286,135861,99019,3604,13,,7476,10144,,4665,10220,364,,103811,2728,25669,13781,58825
0030975,三浦工業,2017/03,10,3,12,11,121204,36168,140245,102324,3901,-21,,9012,15408,2153,4983,12401,353,,,1894,31197,15013,60176
0030975,三浦工業,2018/03,10,3,12,11,121204,39645,167083,124883,3778,-556,25,10363,17272,2356,5495,13868,363,,,2562,40066,18656,75946
0030975,三浦工業,2019/03,10,3,12,11,121204,40499,174161,138880,4799,-280,27,12280,18350,2575,5690,16682,382,,,801,41474,19178,84369
0030975,三浦工業,2020/03,10,3,12,11,121204,48749,187241,143645,5011,382,88,13746,18485,647,5893,18540,377,,,-973,42743,20134,86283
0030975,三浦工業,2021/03,10,3,12,11,121204,48847,196342,134732,5454,198,71,12695,18766,610,6047,17858,342,,,2807,38628,19663,79758
0030975,三浦工業,2022/03,10,3,12,11,121204,48978,218975,143543,6018,-353,68,14236,20436,605,6070,19441,407,259,,5820,42681,23435,84556
0030975,三浦工業,2023/03,10,3,12,11,121204,46199,229560,158377,6480,-17,84,16876,20687,626,6135,21928,633,1230,,6276,41575,26889,94058
0030991,ワールドホールディングス,2010/12,10,1,12,11,271704,682,13367,32109,319,-26,20,58,2824,510,7881,344,5,,4164,-26,3571,4288,26238
